"","V1","Name","ID Number","Period","RTNG","Birthdate","Birthplace","Country_of_birth","Latitude","Longitude","Age","Sex","Fed","rating_inc"
"16293",4012,"Caruana, Fabiano",2020009,2018-08-01 00:00:00,2822,"7/30/1992","Miami","United States",25.7839,-80.2102,26.00411,"M","USA",0
"16294",4171,"Cordova, Emilio",3801497,2018-08-01 00:00:00,2609,"7/8/1991","Lima","Peru",-12.05,-77.0333,27.06639,"M","PER",-15
"16295",4328,"Cori, Jorge",3802272,2018-08-01 00:00:00,2664,"7/30/1995","Lima","Peru",-12.05,-77.0333,23.00616,"M","PER",0
"16296",4476,"Dao, Thien Hai",12400084,2018-08-01 00:00:00,2476,"5/10/1978",NA,NA,NA,NA,40.22724,"M","VIE",0
"16297",4642,"Deac, Bogdan-Daniel",1226380,2018-08-01 00:00:00,2594,"10/8/2001","Ramnicu Valcea","Romania",45.1047,24.3756,16.81314,"M","ROU",12
"16298",4764,"Ding, Liren",8603677,2018-08-01 00:00:00,2797,"10/24/1992","Wenzhou","China",27.9991,120.6561,25.76865,"M","CHN",0
"16299",4915,"Donchenko, Alexander",24603295,2018-08-01 00:00:00,2612,"3/22/1998","Moscow","Russia",55.7558,37.6178,20.3614,"M","GER",24
"16300",5050,"Dubov, Daniil",24126055,2018-08-01 00:00:00,2691,"4/18/1996","Moscow","Russia",55.7558,37.6178,22.28611,"M","RUS",0
"16301",5192,"Duda, Jan-Krzysztof",1170546,2018-08-01 00:00:00,2740,"4/26/1998","Krakow","Poland",50.0614,19.9372,20.26557,"M","POL",3
"16302",5332,"Efimenko, Zahar",14107201,2018-08-01 00:00:00,2641,"7/3/1985","Makiivka","Ukraine",48.0556,37.9611,33.07871,"M","UKR",4
"16303",5502,"Erigaisi Arjun",35009192,2018-08-01 00:00:00,2517,"9/3/2003","Karimnagar","India",18.4333,79.15,14.91034,"M","IND",18
"16304",5618,"Esipenko, Andrey",24175439,2018-08-01 00:00:00,2589,"3/22/2002","Novocherkassk","Russia",47.4222,40.0939,16.3614,"M","RUS",-8
"16305",5734,"Fedoseev, Vladimir",24130737,2018-08-01 00:00:00,2707,"2/16/1995","Saint Petersburg","Russia",59.95,30.3167,23.45517,"M","RUS",0
"16306",5875,"Feller, Sebastien",634654,2018-08-01 00:00:00,2587,"3/11/1991","Thionville","France",49.3589,6.1692,27.3922,"M","FRA",0
"16307",6030,"Firouzja, Alireza",12573981,2018-08-01 00:00:00,2561,"6/18/2003","Babol","Iran",36.55,52.6833,15.12115,"M","FRA",0
"16308",6139,"Gabuzyan, Hovhannes",13303732,2018-08-01 00:00:00,2556,"5/19/1995","Yerevan","Armenia",40.1814,44.5144,23.20329,"M","ARM",10
"16309",6281,"Gagunashvili, Merab",13601652,2018-08-01 00:00:00,2578,"1/3/1985","Tbilisi","Georgia",41.7225,44.7925,33.57426,"M","GEO",0
"16310",6447,"Gareyev, Timur",14200937,2018-08-01 00:00:00,2572,"3/3/1988","Tashkent","Uzbekistan",41.3,69.2667,30.41205,"M","USA",-23
"16311",6606,"Giri, Anish",24116068,2018-08-01 00:00:00,2780,"6/28/1994","Saint Petersburg","Russia",59.95,30.3167,24.09309,"M","NED",-2
"16312",6751,"Gledura, Benjamin",712779,2018-08-01 00:00:00,2626,"7/4/1999","Eger","Hungary",47.8989,20.3747,19.07734,"M","HUN",0
"16313",6888,"Grandelius, Nils",1710400,2018-08-01 00:00:00,2658,"6/3/1993","Lund","Sweden",55.7047,13.191,25.16085,"M","SWE",-10
"16314",7031,"Gretarsson, Helgi Ass",2300699,2018-08-01 00:00:00,2480,"2/18/1977",NA,NA,NA,NA,41.44832,"M","ISL",0
"16315",7197,"Grischuk, Alexander",4126025,2018-08-01 00:00:00,2766,"10/31/1983","Moscow","Russia",55.7558,37.6178,34.75154,"M","RUS",0
"16316",7371,"Grover, Sahaj",5021103,2018-08-01 00:00:00,2511,"9/7/1995","Delhi","India",28.66,77.23,22.89938,"M","IND",4
"16317",7525,"Gukesh D",46616543,2018-08-01 00:00:00,2440,"5/29/2006","Chennai","India",13.0825,80.275,12.17522,"M","IND",7
"16318",7623,"Guseinov, Gadir",13401378,2018-08-01 00:00:00,2665,"5/21/1986","Moscow","Russia",55.7558,37.6178,32.19713,"M","AZE",11
"16319",7789,"Hakobyan, Aram",13306677,2018-08-01 00:00:00,2545,"4/1/2001","Yerevan","Armenia",40.1814,44.5144,17.33333,"M","ARM",1
"16320",7909,"Harikrishna, Pentala",5007003,2018-08-01 00:00:00,2739,"5/10/1986","Guntur","India",16.3,80.45,32.22724,"M","IND",5
"16321",8075,"Henderson de La Fuente, Lance",32096585,2018-08-01 00:00:00,2485,"5/19/2003","Marbella","Spain",36.5167,-4.8833,15.20329,"M","ESP",22
"16322",8176,"Hou, Yifan",8602980,2018-08-01 00:00:00,2658,"2/27/1994","Xinghua","China",32.9105,119.8525,24.42437,"F","CHN",0
"16323",8327,"Howell, David W L",410608,2018-08-01 00:00:00,2687,"11/14/1990","Eastbourne","United Kingdom",50.77,0.28,27.71253,"M","ENG",0
"16324",8488,"Inarkiev, Ernesto",4162722,2018-08-01 00:00:00,2690,"12/9/1985","Osh","Kyrgyzstan",40.5333,72.7833,32.64339,"M","RUS",6
"16325",8658,"Iniyan, P",25002767,2018-08-01 00:00:00,2464,"9/13/2002","Erode","India",11.3408,77.7172,15.88227,"M","IND",13
"16326",8786,"Jacobson, Brandon",30901561,2018-08-01 00:00:00,2472,"11/14/2003","Plainfield","United States",40.6154,-74.4157,14.71321,"M","USA",75
"16327",8871,"Kamsky, Gata",2000024,2018-08-01 00:00:00,2675,"6/2/1974","Novokuznetsk","Russia",53.75,87.1167,44.16427,"M","USA",0
"16328",9061,"Karjakin, Sergey",14109603,2018-08-01 00:00:00,2773,"1/12/1990","Simferopol","Ukraine",44.9484,34.1,28.55031,"M","RUS",0
"16329",9227,"Karthikeyan, Murali",5074452,2018-08-01 00:00:00,2609,"1/5/1999","Thanjavur","India",10.787,79.1378,19.57016,"M","IND",0
"16330",9361,"Kasparov, Garry",4100018,2018-08-01 00:00:00,2812,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,55.30185,"M","RUS",0
"16331",9565,"Kelires, Andreas",5900727,2018-08-01 00:00:00,2531,"7/1/1999","Cyprus","Cyprus",35.12641,33.42986,19.08556,"M","GRE",1
"16332",9689,"Keymer, Vincent",12940690,2018-08-01 00:00:00,2493,"11/15/2004","Mainz","Germany",50,8.2667,13.70842,"M","GER",27
"16333",9804,"Khairullin, Ildar",4151348,2018-08-01 00:00:00,2618,"8/22/1990","Perm","Russia",58.0139,56.2489,27.94251,"M","RUS",0
"16334",9970,"Koneru, Humpy",5008123,2018-08-01 00:00:00,2557,"3/31/1987","Vijayawada","India",16.5062,80.648,31.33744,"F","IND",0
"16335",10136,"Kovalyov, Anton",114987,2018-08-01 00:00:00,2644,"3/4/1992","Kharkiv","Ukraine",50,36.2292,26.40931,"M","CAN",-14
"16336",10285,"Kramnik, Vladimir",4101588,2018-08-01 00:00:00,2779,"6/25/1975","Tuapse","Russia",44.1,39.0833,43.10198,"M","RUS",-13
"16337",10472,"Kuzubov, Yuriy",14112906,2018-08-01 00:00:00,2647,"1/26/1990","Sychyovka","Russia",55.8266,34.2753,28.51198,"M","UKR",-13
"16338",10630,"Lautier, Joel",600016,2018-08-01 00:00:00,2658,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,45.30322,"M","FRA",0
"16339",10823,"Le, Quang Liem",12401137,2018-08-01 00:00:00,2727,"3/13/1991","Ho Chi Minh City","Vietnam",10.8167,106.6333,27.38672,"M","VIE",-1
"16340",10980,"Leko, Peter",703303,2018-08-01 00:00:00,2691,"9/8/1979","Subotica","Serbia",46.0983,19.67,38.89665,"M","HUN",0
"16341",11165,"Li, Ruifeng",2061074,2018-08-01 00:00:00,2560,"9/14/2001","Hangzhou","China",30.25,120.1675,16.87885,"M","USA",-23
"16342",11284,"Liang, Awonder",2056437,2018-08-01 00:00:00,2575,"4/9/2003","Madison","United States",43.0826,-89.3931,15.3128,"M","USA",6
"16343",11404,"Lu, Shanglei",8603332,2018-08-01 00:00:00,2634,"7/10/1995","Liaoning","China",41.9437,122.529,23.06092,"M","CHN",5
"16344",11540,"Maghsoodloo, Parham",12539929,2018-08-01 00:00:00,2636,"8/11/2000","Gorgan","Iran",36.83,54.48,17.97125,"M","IRI",0
"16345",11656,"Mamedov, Rauf",13401653,2018-08-01 00:00:00,2708,"4/26/1988","Baku","Azerbaijan",40.3667,49.8352,30.2642,"M","AZE",0
"16346",11821,"Mamedyarov, Shakhriyar",13401319,2018-08-01 00:00:00,2801,"4/12/1985","Sumgait","Azerbaijan",40.5855,49.6317,33.30322,"M","AZE",0
"16347",11989,"Martirosyan, Haik M.",13306553,2018-08-01 00:00:00,2597,"7/14/2000","Byuravan","Armenia",40.0151,44.5192,18.04791,"M","ARM",16
"16348",12111,"Maurizzi, Marc Andria",36083534,2018-08-01 00:00:00,2141,"5/16/2007","Bastia","France",42.7008,9.4503,11.2115,"M","FRA",-14
"16349",12191,"McShane, Luke J",404853,2018-08-01 00:00:00,2669,"1/7/1984","London","United Kingdom",51.5072,-0.1275,34.56537,"M","ENG",0
"16350",12369,"Megaranto, Susanto",7101384,2018-08-01 00:00:00,2516,"10/8/1987","Indramayu","Indonesia",-6.3356,108.319,30.81451,"M","INA",0
"16351",12535,"Mendonca, Leon Luke",35028561,2018-08-01 00:00:00,2169,"3/13/2006","Goa","India",15.2993,74.124,12.38604,"M","IND",-72
"16352",12646,"Mishra, Abhimanyu",30920019,2018-08-01 00:00:00,2166,"2/5/2009","New Jersey","United States",40.05832,-74.40566,9.483915,"M","USA",133
"16353",12707,"Moroni, Luca Jr",865834,2018-08-01 00:00:00,2547,"7/1/2000","Desio","Italy",45.6167,9.2167,18.0835,"M","ITA",1
"16354",12837,"Morozevich, Alexander",4116992,2018-08-01 00:00:00,2656,"7/18/1977","Moscow","Russia",55.7558,37.6178,41.03765,"M","RUS",0
"16355",13018,"Naiditsch, Arkadij",4650891,2018-08-01 00:00:00,2711,"10/25/1985","Riga","Latvia",56.9475,24.1069,32.7666,"M","AZE",13
"16356",13184,"Nakamura, Hikaru",2016192,2018-08-01 00:00:00,2777,"12/9/1987","Hirakata","Japan",34.8147,135.6511,30.64476,"M","USA",0
"16357",13352,"Navara, David",309095,2018-08-01 00:00:00,2741,"3/27/1985","Prague","Czech Republic",50.0833,14.4167,33.34702,"M","CZE",0
"16358",13524,"Negi, Parimarjan",5016690,2018-08-01 00:00:00,2656,"2/9/1993","New Delhi","India",28.7,77.2,25.47296,"M","IND",0
"16359",13682,"Nepomniachtchi, Ian",4168119,2018-08-01 00:00:00,2768,"7/14/1990","Bryansk","Russia",53.25,34.3667,28.04928,"M","RUS",11
"16360",13843,"Nesterov, Arseniy",24198455,2018-08-01 00:00:00,2355,"1/20/2003",NA,NA,NA,NA,15.52909,"M","RUS",0
"16361",13952,"Nguyen, Anh Khoi",12404675,2018-08-01 00:00:00,2454,"1/11/2002",NA,NA,NA,NA,16.55305,"M","VIE",0
"16362",14076,"Nguyen, Ngoc Truong Son",12401110,2018-08-01 00:00:00,2618,"2/23/1990","Rach Gia","Vietnam",10.0125,105.0808,28.43532,"M","VIE",0
"16363",14235,"Nguyen, Thai Dai Van",358878,2018-08-01 00:00:00,2548,"12/12/2001",NA,NA,NA,NA,16.63518,"M","CZE",2
"16364",14356,"Nihal Sarin",25092340,2018-08-01 00:00:00,2556,"7/13/2004","Thrissur","India",10.5276,76.2144,14.05065,"M","IND",5
"16365",14473,"Nyzhnyk, Illya",14118084,2018-08-01 00:00:00,2626,"9/27/1996","Vinnytsia","Ukraine",49.2372,28.4672,21.84257,"M","UKR",21
"16366",14621,"Oparin, Grigoriy",24125890,2018-08-01 00:00:00,2609,"7/1/1997","Munich","Germany",48.1372,11.5755,21.08419,"M","RUS",22
"16367",14763,"Polgar, Judit",700070,2018-08-01 00:00:00,2675,"7/23/1976","Budapest","Hungary",47.4983,19.0408,42.02327,"F","HUN",0
"16368",14955,"Ponomariov, Ruslan",14103320,2018-08-01 00:00:00,2686,"10/11/1983","Horlivka","Ukraine",48.3336,38.0925,34.8063,"M","UKR",0
"16369",15129,"Popov, Ivan",4170350,2018-08-01 00:00:00,2611,"3/20/1990","Rostov-on-Don","Russia",47.2357,39.7015,28.36687,"M","RUS",2
"16370",15287,"Praggnanandhaa R",25059530,2018-08-01 00:00:00,2532,"8/10/2005","Chennai","India",13.0825,80.275,12.97467,"M","IND",3
"16371",15403,"Preotu, Razvan",2613280,2018-08-01 00:00:00,2513,"8/11/1999","Toronto","Canada",43.7417,-79.3733,18.97331,"M","CAN",18
"16372",15522,"Prithu Gupta",46618546,2018-08-01 00:00:00,2435,"3/8/2004","Delhi","India",28.66,77.23,14.39836,"M","IND",-1
"16373",15618,"Puranik, Abhimanyu",5061245,2018-08-01 00:00:00,2514,"2/11/2000","Mumbai","India",18.9667,72.8333,18.46954,"M","IND",7
"16374",15751,"Radjabov, Teimour",13400924,2018-08-01 00:00:00,2751,"3/12/1987","Baku","Azerbaijan",40.3667,49.8352,31.38946,"M","AZE",0
"16375",15922,"Rambaldi, Francesco",20657307,2018-08-01 00:00:00,2557,"1/19/1999","Milan","Italy",45.4669,9.19,19.53183,"M","ITA",0
"16376",16049,"Ramirez, Alejandro",6500617,2018-08-01 00:00:00,2567,"6/21/1988","San Jose","Costa Rica",9.9333,-84.0833,30.11088,"M","USA",0
"16377",16208,"Rapport, Richard",738590,2018-08-01 00:00:00,2719,"3/25/1996","Szombathely","Hungary",47.2333,16.6333,22.35181,"M","HUN",0
"16378",16349,"Riazantsev, Alexander",4125029,2018-08-01 00:00:00,2649,"9/12/1985","Moscow","Russia",55.7558,37.6178,32.88433,"M","RUS",0
"16379",16523,"Robson, Ray",2023970,2018-08-01 00:00:00,2670,"10/25/1994","Guam","United States",13.4443,144.7937,23.76728,"M","USA",0
"16380",16670,"Sadhwani, Raunak",35093487,2018-08-01 00:00:00,2424,"12/22/2005","Nagpur","India",21.1539,79.0831,12.6078,"M","IND",15
"16381",16766,"Safarli, Eltaj",13402129,2018-08-01 00:00:00,2676,"5/18/1992","Baku","Azerbaijan",40.3667,49.8352,26.20397,"M","AZE",9
"16382",16923,"Salem, A.R. Saleh",9301348,2018-08-01 00:00:00,2636,"1/4/1993","Sharjah","United Arab Emirates",25.3575,55.3919,25.57153,"M","UAE",-6
"16383",17074,"Salgado Lopez, Ivan",2257327,2018-08-01 00:00:00,2643,"6/29/1991","Ourense","Spain",42.3364,-7.8633,27.09103,"M","ESP",0
"16384",17233,"Sarana, Alexey",24133795,2018-08-01 00:00:00,2613,"1/26/2000","Moscow","Russia",55.7558,37.6178,18.51335,"M","RUS",27
"16385",17363,"Sargsyan, Shant",13306766,2018-08-01 00:00:00,2472,"1/27/2002","Yerevan","Armenia",40.1814,44.5144,16.50924,"M","ARM",-18
"16386",17477,"Schroeder, Jan-Christian",24662259,2018-08-01 00:00:00,2573,"1/31/1998","Limburg","Germany",50.3833,8.0667,20.49829,"M","GER",0
"16387",17608,"Schwartzman, Gabriel",2011255,2018-08-01 00:00:00,2533,"10/23/1976","Bucharest","Romania",44.4,26.0833,41.77139,"M","USA",0
"16388",17774,"Sevian, Samuel",2040506,2018-08-01 00:00:00,2645,"12/26/2000","Corning","United States",42.147,-77.0561,17.59617,"M","USA",21
"16389",17901,"Shevchenko, Kirill",14129574,2018-08-01 00:00:00,2554,"9/22/2002","Kyiv","Ukraine",50.45,30.5236,15.85763,"M","UKR",0
"16390",18017,"Shimanov, Aleksandr",4198603,2018-08-01 00:00:00,2626,"5/8/1992","Saint Petersburg","Russia",59.95,30.3167,26.23135,"M","RUS",0
"16391",18167,"Sindarov, Javokhir",14205483,2018-08-01 00:00:00,2488,"12/8/2005","Tashkent","Uzbekistan",41.3,69.2667,12.64613,"M","UZB",14
"16392",18264,"Sjugirov, Sanan",4189302,2018-08-01 00:00:00,2677,"1/31/1993","Elista","Russia",46.3167,44.2667,25.4976,"M","RUS",6
"16393",18417,"Smirnov, Anton",3208923,2018-08-01 00:00:00,2549,"1/28/2001","Canberra","Australia",-35.2931,149.1269,17.50582,"M","AUS",26
"16394",18546,"So, Wesley",5202213,2018-08-01 00:00:00,2780,"10/9/1993","Bacoor","Philippines",14.4624,120.9645,24.8104,"M","USA",0
"16395",18693,"Stellwagen, Daniel",1006673,2018-08-01 00:00:00,2605,"3/1/1987","Soest","Netherlands",52.1764,5.2992,31.41958,"M","NED",0
"16396",18861,"Swiercz, Dariusz",1126881,2018-08-01 00:00:00,2669,"5/31/1994","Tarnowskie Gory","Poland",50.4455,18.8615,24.16975,"M","USA",6
"16397",19016,"Tabatabaei, M. Amin",12521213,2018-08-01 00:00:00,2590,"2/5/2001","Tehran","Iran",35.7,51.4167,17.48392,"M","IRI",0
"16398",19148,"Tahirov, Farhad",13401661,2018-08-01 00:00:00,2452,"4/12/1987",NA,NA,NA,NA,31.30459,"M","AZE",0
"16399",19313,"Tari, Aryan",1510045,2018-08-01 00:00:00,2618,"6/4/1999","Stavanger","Norway",58.9701,5.7333,19.15948,"M","NOR",3
"16400",19444,"Ter-Sahakyan, Samvel",13302531,2018-08-01 00:00:00,2551,"9/19/1993","Vanadzor","Armenia",40.8128,44.4883,24.86516,"M","ARM",-3
"16401",19592,"Topalov, Veselin",2900084,2018-08-01 00:00:00,2747,"3/15/1975","Ruse","Bulgaria",43.8445,25.9539,43.38125,"M","BUL",0
"16402",19782,"Troff, Kayden",2047896,2018-08-01 00:00:00,2483,"5/6/1998","Murray","United States",40.6498,-111.8874,20.23819,"M","USA",0
"16403",19910,"Vachier-Lagrave, Maxime",623539,2018-08-01 00:00:00,2779,"10/21/1990","Nogent-sur-Marne","France",48.8375,2.4833,27.77823,"M","FRA",0
"16404",20076,"Vaibhav, Suri",5045185,2018-08-01 00:00:00,2561,"2/8/1997","New Delhi","India",28.7,77.2,21.4757,"M","IND",5
"16405",20216,"Vallejo Pons, Francisco",2205530,2018-08-01 00:00:00,2707,"8/21/1982","Es Castell","Spain",39.8797,4.2891,35.94524,"M","ESP",0
"16406",20394,"Van Foreest, Jorden",1039784,2018-08-01 00:00:00,2636,"4/30/1999","Groningen","Netherlands",53.2167,6.5667,19.2553,"M","NED",-4
"16407",20516,"Van Foreest, Lucas",1039792,2018-08-01 00:00:00,2488,"3/3/2001","Groningen","Netherlands",53.2167,6.5667,17.41273,"M","NED",0
"16408",20638,"Van Kampen, Robin",1020854,2018-08-01 00:00:00,2658,"11/14/1994","Blaricum","Netherlands",52.2728,5.2422,23.71253,"M","NED",0
"16409",20779,"Volokitin, Andrei",14107090,2018-08-01 00:00:00,2634,"6/18/1986","Lviv","Ukraine",49.8419,24.0315,32.12047,"M","UKR",0
"16410",20949,"Wang, Hao",8602883,2018-08-01 00:00:00,2711,"8/4/1989","Harbin","China",45.75,126.6333,28.9911,"M","CHN",0
"16411",21105,"Wang, Yue",8601429,2018-08-01 00:00:00,2677,"3/31/1987","Taiyuan","China",37.8733,112.5425,31.33744,"M","CHN",4
"16412",21272,"Wei, Yi",8603405,2018-08-01 00:00:00,2735,"6/2/1999","Wuxi","China",31.5667,120.2833,19.16496,"M","CHN",6
"16413",21403,"Xiong, Jeffery",2047640,2018-08-01 00:00:00,2650,"10/30/2000","Plano","United States",33.0502,-96.7487,17.75222,"M","USA",-5
"16414",21531,"Yakubboev, Nodirbek",14203987,2018-08-01 00:00:00,2512,"1/23/2002","Tashkent","Uzbekistan",41.3,69.2667,16.52019,"M","UZB",0
"16415",21649,"Yu, Yangyi",8603820,2018-08-01 00:00:00,2760,"6/8/1994","Hubei","China",37.8957,114.9042,24.14784,"M","CHN",-2
"16416",21798,"Zajic, Milan",912336,2018-08-01 00:00:00,2503,"1/11/1999","Krusevac","Serbia",43.5787,21.3357,19.55373,"M","SRB",0
"16417",21929,"Zherebukh, Yaroslav",14116804,2018-08-01 00:00:00,2629,"7/14/1993","Lviv","Ukraine",49.8419,24.0315,25.0486,"M","USA",0
"16418",37,"Abasov, Nijat",13402960,2018-09-01 00:00:00,2632,"5/14/1995","Baku","Azerbaijan",40.3667,49.8352,23.30184805,"M","AZE",9
"16419",183,"Abdusattorov, Nodirbek",14204118,2018-09-01 00:00:00,2558,"9/18/2004","Tashkent","Uzbekistan",41.3,69.2667,13.95208761,"M","UZB",19
"16420",299,"Acs, Peter",708020,2018-09-01 00:00:00,2594,"5/10/1981","Eger","Hungary",47.8989,20.3747,37.31143053,"M","HUN",0
"16421",465,"Alekseev, Evgeny",4138147,2018-09-01 00:00:00,2620,"11/28/1985","Pushkin","Russia",59.7176,30.406,32.75838467,"M","RUS",0
"16422",635,"Almasi, Zoltan",702293,2018-09-01 00:00:00,2702,"8/29/1976","Jardanhaza","Hungary",48.1551,20.2477,42.00684463,"M","HUN",0
"16423",821,"Andreikin, Dmitry",4158814,2018-09-01 00:00:00,2712,"2/5/1990","Ryazan","Russia",54.6167,39.7167,28.56947296,"M","RUS",2
"16424",984,"Andriasian, Zaven",13302000,2018-09-01 00:00:00,2603,"3/11/1989","Yerevan","Armenia",40.1814,44.5144,29.47570157,"M","ARM",0
"16425",1141,"Antipov, Mikhail Al.",4107012,2018-09-01 00:00:00,2593,"6/10/1997","Moscow","Russia",55.7558,37.6178,21.22655715,"M","RUS",-5
"16426",1280,"Aravindh, Chithambaram VR.",5072786,2018-09-01 00:00:00,2578,"9/11/1999","Thirunagar","India",9.8887,78.0495,18.97330595,"M","IND",-3
"16427",1408,"Areshchenko, Alexander",14109530,2018-09-01 00:00:00,2652,"6/15/1986","Luhansk","Ukraine",48.5833,39.3333,32.21355236,"M","UKR",0
"16428",1573,"Artemiev, Vladislav",24101605,2018-09-01 00:00:00,2703,"3/5/1998","Omsk","Russia",54.9667,73.3833,20.49281314,"M","RUS",1
"16429",1705,"Aryan Chopra",5084423,2018-09-01 00:00:00,2541,"12/10/2001","Delhi","India",28.66,77.23,16.72553046,"M","IND",5
"16430",1834,"Bacrot, Etienne",605506,2018-09-01 00:00:00,2678,"1/22/1983","Lille","France",50.6278,3.0583,35.60848734,"M","FRA",-21
"16431",2013,"Bai, Jinshi",8602280,2018-09-01 00:00:00,2556,"5/18/1999","Jilin","China",43.85,126.55,19.2909,"M","CHN",-34
"16432",2134,"Balogh, Csaba",718939,2018-09-01 00:00:00,2625,"3/10/1987","Budapest","Hungary",47.4983,19.0408,31.47981,"M","HUN",0
"16433",2300,"Baramidze, David",4667719,2018-09-01 00:00:00,2619,"9/27/1988","Tbilisi","Georgia",41.7225,44.7925,29.92745,"M","GER",0
"16434",2466,"Batsuren, Dambasuren",4902920,2018-09-01 00:00:00,2446,"1/22/2004",NA,NA,NA,NA,14.60917,"M","MGL",0
"16435",2559,"Berkes, Ferenc",718572,2018-09-01 00:00:00,2678,"8/8/1985","Baja","Hungary",46.1833,18.9536,33.06502,"M","HUN",0
"16436",2730,"Bindrich, Falko",4676670,2018-09-01 00:00:00,2599,"10/17/1990","Zittau","Germany",50.8961,14.8072,27.87406,"M","GER",0
"16437",2893,"Bjerre, Jonas Buhl",1444948,2018-09-01 00:00:00,2423,"6/26/2004",NA,NA,NA,NA,14.18207,"M","DEN",0
"16438",2997,"Bluvshtein, Mark",2603608,2018-09-01 00:00:00,2590,"4/20/1988","Yaroslavl","Russia",57.6167,39.85,30.3655,"M","CAN",0
"16439",3162,"Boruchovsky, Avital",2800055,2018-09-01 00:00:00,2525,"3/15/1997","Israel","Israel",31.04605,34.85161,21.46475,"M","ISR",0
"16440",3297,"Bruzon Batista, Lazaro",3503739,2018-09-01 00:00:00,2653,"5/2/1982","Holguin","Cuba",20.8872,-76.2631,36.33402,"M","USA",0
"16441",3468,"Bu, Xiangzhi",8601445,2018-09-01 00:00:00,2712,"12/10/1985","Qingdao","China",36.1167,120.4,32.72553,"M","CHN",0
"16442",3637,"Budisavljevic, Luka",960047,2018-09-01 00:00:00,2317,"1/22/2004","Belgrade","Serbia",44.8167,20.4667,14.60917,"M","SRB",14
"16443",3736,"Burke, John M",2070901,2018-09-01 00:00:00,2538,"7/1/2001","Neptune City","United States",40.2005,-74.0333,17.16906,"M","USA",12
"16444",3849,"Carlsen, Magnus",1503014,2018-09-01 00:00:00,2839,"11/30/1990","Tonsberg","Norway",59.2981,10.4236,27.75359,"M","NOR",-3
"16445",4011,"Caruana, Fabiano",2020009,2018-09-01 00:00:00,2827,"7/30/1992","Miami","United States",25.7839,-80.2102,26.08898,"M","USA",5
"16446",4170,"Cordova, Emilio",3801497,2018-09-01 00:00:00,2609,"7/8/1991","Lima","Peru",-12.05,-77.0333,27.15127,"M","PER",0
"16447",4327,"Cori, Jorge",3802272,2018-09-01 00:00:00,2664,"7/30/1995","Lima","Peru",-12.05,-77.0333,23.09103,"M","PER",0
"16448",4475,"Dao, Thien Hai",12400084,2018-09-01 00:00:00,2477,"5/10/1978",NA,NA,NA,NA,40.31211,"M","VIE",1
"16449",4641,"Deac, Bogdan-Daniel",1226380,2018-09-01 00:00:00,2594,"10/8/2001","Ramnicu Valcea","Romania",45.1047,24.3756,16.89802,"M","ROU",0
"16450",4763,"Ding, Liren",8603677,2018-09-01 00:00:00,2804,"10/24/1992","Wenzhou","China",27.9991,120.6561,25.85352,"M","CHN",7
"16451",4914,"Donchenko, Alexander",24603295,2018-09-01 00:00:00,2614,"3/22/1998","Moscow","Russia",55.7558,37.6178,20.44627,"M","GER",2
"16452",5049,"Dubov, Daniil",24126055,2018-09-01 00:00:00,2709,"4/18/1996","Moscow","Russia",55.7558,37.6178,22.37098,"M","RUS",18
"16453",5191,"Duda, Jan-Krzysztof",1170546,2018-09-01 00:00:00,2739,"4/26/1998","Krakow","Poland",50.0614,19.9372,20.35044,"M","POL",-1
"16454",5331,"Efimenko, Zahar",14107201,2018-09-01 00:00:00,2641,"7/3/1985","Makiivka","Ukraine",48.0556,37.9611,33.16359,"M","UKR",0
"16455",5501,"Erigaisi Arjun",35009192,2018-09-01 00:00:00,2531,"9/3/2003","Karimnagar","India",18.4333,79.15,14.99521,"M","IND",14
"16456",5617,"Esipenko, Andrey",24175439,2018-09-01 00:00:00,2593,"3/22/2002","Novocherkassk","Russia",47.4222,40.0939,16.44627,"M","RUS",4
"16457",5733,"Fedoseev, Vladimir",24130737,2018-09-01 00:00:00,2712,"2/16/1995","Saint Petersburg","Russia",59.95,30.3167,23.54004,"M","RUS",5
"16458",5874,"Feller, Sebastien",634654,2018-09-01 00:00:00,2587,"3/11/1991","Thionville","France",49.3589,6.1692,27.47707,"M","FRA",0
"16459",6029,"Firouzja, Alireza",12573981,2018-09-01 00:00:00,2582,"6/18/2003","Babol","Iran",36.55,52.6833,15.20602,"M","FRA",21
"16460",6138,"Gabuzyan, Hovhannes",13303732,2018-09-01 00:00:00,2592,"5/19/1995","Yerevan","Armenia",40.1814,44.5144,23.28816,"M","ARM",36
"16461",6280,"Gagunashvili, Merab",13601652,2018-09-01 00:00:00,2578,"1/3/1985","Tbilisi","Georgia",41.7225,44.7925,33.65914,"M","GEO",0
"16462",6446,"Gareyev, Timur",14200937,2018-09-01 00:00:00,2579,"3/3/1988","Tashkent","Uzbekistan",41.3,69.2667,30.49692,"M","USA",7
"16463",6605,"Giri, Anish",24116068,2018-09-01 00:00:00,2780,"6/28/1994","Saint Petersburg","Russia",59.95,30.3167,24.17796,"M","NED",0
"16464",6750,"Gledura, Benjamin",712779,2018-09-01 00:00:00,2621,"7/4/1999","Eger","Hungary",47.8989,20.3747,19.16222,"M","HUN",-5
"16465",6887,"Grandelius, Nils",1710400,2018-09-01 00:00:00,2655,"6/3/1993","Lund","Sweden",55.7047,13.191,25.24572,"M","SWE",-3
